Date,name,code,Sector_main,sector,price,volume,EMA10,ADX,ATR,MACD,MACDsignal,ClgtEMA10,MACDSIGgtMACD,RSI,EPS,P/E,DY,DPS,Market_Cap (M),debt_ratio,debt-equity_ratio,polarity,risk,target
4/19/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.545,0.0,0.5260301649098088,23.59100684589382,0.017599931620706576,0.0005510355163265146,-0.002187183943421393,1,-1,58.18290065754793,-12.11,-5,0.0,0.0,113.9,0.329383314,0.491164805,0.0,medium,0
4/19/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.545,0.0,0.5260301649098088,23.59100684589382,0.017599931620706576,0.0005510355163265146,-0.002187183943421393,1,-1,58.18290065754793,-12.11,-5,0.0,0.0,113.9,0.329383314,0.491164805,0.0,medium,0
4/19/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.545,0.0,0.5260301649098088,23.59100684589382,0.017599931620706576,0.0005510355163265146,-0.002187183943421393,1,-1,58.18290065754793,-12.11,-5,0.0,0.0,113.9,0.329383314,0.491164805,0.0,medium,0
4/22/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.54,174.0,0.5285701349262072,21.945964155911554,0.019199936504941822,0.001737630962698078,-0.0014022209621974988,1,-1,55.98850890304852,-12.11,-4,0.0,0.0,105.5,0.329383314,0.491164805,0.0,medium,1
4/22/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.54,174.0,0.5285701349262072,21.945964155911554,0.019199936504941822,0.001737630962698078,-0.0014022209621974988,1,-1,55.98850890304852,-12.11,-4,0.0,0.0,105.5,0.329383314,0.491164805,0.0,medium,1
4/22/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.54,174.0,0.5285701349262072,21.945964155911554,0.019199936504941822,0.001737630962698078,-0.0014022209621974988,1,-1,55.98850890304852,-12.11,-4,0.0,0.0,105.5,0.329383314,0.491164805,0.0,medium,1
4/22/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.54,174.0,0.5285701349262072,21.945964155911554,0.019199936504941822,0.001737630962698078,-0.0014022209621974988,1,-1,55.98850890304852,-12.11,-4,0.0,0.0,104.5,0.329383314,0.491164805,0.0,medium,1
4/22/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.54,174.0,0.5285701349262072,21.945964155911554,0.019199936504941822,0.001737630962698078,-0.0014022209621974988,1,-1,55.98850890304852,-12.11,-4,0.0,0.0,104.5,0.329383314,0.491164805,0.0,medium,1
4/22/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.54,174.0,0.5285701349262072,21.945964155911554,0.019199936504941822,0.001737630962698078,-0.0014022209621974988,1,-1,55.98850890304852,-12.11,-4,0.0,0.0,104.5,0.329383314,0.491164805,0.0,medium,1
4/22/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.54,174.0,0.5285701349262072,21.945964155911554,0.019199936504941822,0.001737630962698078,-0.0014022209621974988,1,-1,55.98850890304852,-12.11,-5,0.0,0.0,113.9,0.329383314,0.491164805,0.0,medium,1
4/22/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.54,174.0,0.5285701349262072,21.945964155911554,0.019199936504941822,0.001737630962698078,-0.0014022209621974988,1,-1,55.98850890304852,-12.11,-5,0.0,0.0,113.9,0.329383314,0.491164805,0.0,medium,1
4/22/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.54,174.0,0.5285701349262072,21.945964155911554,0.019199936504941822,0.001737630962698078,-0.0014022209621974988,1,-1,55.98850890304852,-12.11,-5,0.0,0.0,113.9,0.329383314,0.491164805,0.0,medium,1
4/23/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.585,151.0,0.5388301103941695,21.804469113097646,0.02104279818316026,0.006237241287203377,0.0001256714876826763,1,-1,67.77011984844805,-12.11,-4,0.0,0.0,105.5,0.329383314,0.491164805,0.0,medium,0
4/23/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.585,151.0,0.5388301103941695,21.804469113097646,0.02104279818316026,0.006237241287203377,0.0001256714876826763,1,-1,67.77011984844805,-12.11,-4,0.0,0.0,105.5,0.329383314,0.491164805,0.0,medium,0
4/23/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.585,151.0,0.5388301103941695,21.804469113097646,0.02104279818316026,0.006237241287203377,0.0001256714876826763,1,-1,67.77011984844805,-12.11,-4,0.0,0.0,105.5,0.329383314,0.491164805,0.0,medium,0
4/23/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.585,151.0,0.5388301103941695,21.804469113097646,0.02104279818316026,0.006237241287203377,0.0001256714876826763,1,-1,67.77011984844805,-12.11,-4,0.0,0.0,104.5,0.329383314,0.491164805,0.0,medium,0
4/23/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.585,151.0,0.5388301103941695,21.804469113097646,0.02104279818316026,0.006237241287203377,0.0001256714876826763,1,-1,67.77011984844805,-12.11,-4,0.0,0.0,104.5,0.329383314,0.491164805,0.0,medium,0
4/23/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.585,151.0,0.5388301103941695,21.804469113097646,0.02104279818316026,0.006237241287203377,0.0001256714876826763,1,-1,67.77011984844805,-12.11,-4,0.0,0.0,104.5,0.329383314,0.491164805,0.0,medium,0
4/23/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.585,151.0,0.5388301103941695,21.804469113097646,0.02104279818316026,0.006237241287203377,0.0001256714876826763,1,-1,67.77011984844805,-12.11,-5,0.0,0.0,113.9,0.329383314,0.491164805,0.0,medium,0
4/23/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.585,151.0,0.5388301103941695,21.804469113097646,0.02104279818316026,0.006237241287203377,0.0001256714876826763,1,-1,67.77011984844805,-12.11,-5,0.0,0.0,113.9,0.329383314,0.491164805,0.0,medium,0
4/23/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.585,151.0,0.5388301103941695,21.804469113097646,0.02104279818316026,0.006237241287203377,0.0001256714876826763,1,-1,67.77011984844805,-12.11,-5,0.0,0.0,113.9,0.329383314,0.491164805,0.0,medium,0
4/24/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.555,2031.0,0.5417700903225023,21.274008006058217,0.022754026884363093,0.007298334945579854,0.001560204179262112,1,-1,56.84504051413713,-12.11,-4,0.0,0.0,105.5,0.329383314,0.491164805,0.0,medium,0
4/24/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.555,2031.0,0.5417700903225023,21.274008006058217,0.022754026884363093,0.007298334945579854,0.001560204179262112,1,-1,56.84504051413713,-12.11,-4,0.0,0.0,105.5,0.329383314,0.491164805,0.0,medium,0
4/24/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.555,2031.0,0.5417700903225023,21.274008006058217,0.022754026884363093,0.007298334945579854,0.001560204179262112,1,-1,56.84504051413713,-12.11,-4,0.0,0.0,105.5,0.329383314,0.491164805,0.0,medium,0
4/24/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.555,2031.0,0.5417700903225023,21.274008006058217,0.022754026884363093,0.007298334945579854,0.001560204179262112,1,-1,56.84504051413713,-12.11,-4,0.0,0.0,104.5,0.329383314,0.491164805,0.0,medium,0
4/24/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.555,2031.0,0.5417700903225023,21.274008006058217,0.022754026884363093,0.007298334945579854,0.001560204179262112,1,-1,56.84504051413713,-12.11,-4,0.0,0.0,104.5,0.329383314,0.491164805,0.0,medium,0
4/24/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.555,2031.0,0.5417700903225023,21.274008006058217,0.022754026884363093,0.007298334945579854,0.001560204179262112,1,-1,56.84504051413713,-12.11,-4,0.0,0.0,104.5,0.329383314,0.491164805,0.0,medium,0
4/24/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.555,2031.0,0.5417700903225023,21.274008006058217,0.022754026884363093,0.007298334945579854,0.001560204179262112,1,-1,56.84504051413713,-12.11,-5,0.0,0.0,113.9,0.329383314,0.491164805,0.0,medium,0
4/24/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.555,2031.0,0.5417700903225023,21.274008006058217,0.022754026884363093,0.007298334945579854,0.001560204179262112,1,-1,56.84504051413713,-12.11,-5,0.0,0.0,113.9,0.329383314,0.491164805,0.0,medium,0
4/24/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.555,2031.0,0.5417700903225023,21.274008006058217,0.022754026884363093,0.007298334945579854,0.001560204179262112,1,-1,56.84504051413713,-12.11,-5,0.0,0.0,113.9,0.329383314,0.491164805,0.0,medium,0
4/25/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.53,50.0,0.5396300739002292,20.39125111857621,0.02291445353548002,0.006052202228403858,0.002458603789090461,-1,-1,49.660472934735175,-12.11,-4,0.0,0.0,105.5,0.329383314,0.491164805,0.0,medium,1
4/25/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.53,50.0,0.5396300739002292,20.39125111857621,0.02291445353548002,0.006052202228403858,0.002458603789090461,-1,-1,49.660472934735175,-12.11,-4,0.0,0.0,105.5,0.329383314,0.491164805,0.0,medium,1
4/25/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.53,50.0,0.5396300739002292,20.39125111857621,0.02291445353548002,0.006052202228403858,0.002458603789090461,-1,-1,49.660472934735175,-12.11,-4,0.0,0.0,105.5,0.329383314,0.491164805,0.0,medium,1
4/25/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.53,50.0,0.5396300739002292,20.39125111857621,0.02291445353548002,0.006052202228403858,0.002458603789090461,-1,-1,49.660472934735175,-12.11,-4,0.0,0.0,104.5,0.329383314,0.491164805,0.0,medium,1
4/25/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.53,50.0,0.5396300739002292,20.39125111857621,0.02291445353548002,0.006052202228403858,0.002458603789090461,-1,-1,49.660472934735175,-12.11,-4,0.0,0.0,104.5,0.329383314,0.491164805,0.0,medium,1
4/25/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.53,50.0,0.5396300739002292,20.39125111857621,0.02291445353548002,0.006052202228403858,0.002458603789090461,-1,-1,49.660472934735175,-12.11,-4,0.0,0.0,104.5,0.329383314,0.491164805,0.0,medium,1
4/25/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.53,50.0,0.5396300739002292,20.39125111857621,0.02291445353548002,0.006052202228403858,0.002458603789090461,-1,-1,49.660472934735175,-12.11,-5,0.0,0.0,113.9,0.329383314,0.491164805,0.0,medium,1
4/25/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.53,50.0,0.5396300739002292,20.39125111857621,0.02291445353548002,0.006052202228403858,0.002458603789090461,-1,-1,49.660472934735175,-12.11,-5,0.0,0.0,113.9,0.329383314,0.491164805,0.0,medium,1
4/25/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.53,50.0,0.5396300739002292,20.39125111857621,0.02291445353548002,0.006052202228403858,0.002458603789090461,-1,-1,49.660472934735175,-12.11,-5,0.0,0.0,113.9,0.329383314,0.491164805,0.0,medium,1
4/26/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.535,48.0,0.5387882422820057,19.734666046113784,0.021634849711517162,0.005405776854794153,0.0030480384022311996,-1,-1,50.99450872188028,-12.11,-4,0.0,0.0,105.5,0.329383314,0.491164805,0.0,medium,0
4/26/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.535,48.0,0.5387882422820057,19.734666046113784,0.021634849711517162,0.005405776854794153,0.0030480384022311996,-1,-1,50.99450872188028,-12.11,-4,0.0,0.0,105.5,0.329383314,0.491164805,0.0,medium,0
4/26/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.535,48.0,0.5387882422820057,19.734666046113784,0.021634849711517162,0.005405776854794153,0.0030480384022311996,-1,-1,50.99450872188028,-12.11,-4,0.0,0.0,105.5,0.329383314,0.491164805,0.0,medium,0
4/26/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.535,48.0,0.5387882422820057,19.734666046113784,0.021634849711517162,0.005405776854794153,0.0030480384022311996,-1,-1,50.99450872188028,-12.11,-4,0.0,0.0,104.5,0.329383314,0.491164805,0.0,medium,0
4/26/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.535,48.0,0.5387882422820057,19.734666046113784,0.021634849711517162,0.005405776854794153,0.0030480384022311996,-1,-1,50.99450872188028,-12.11,-4,0.0,0.0,104.5,0.329383314,0.491164805,0.0,medium,0
4/26/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.535,48.0,0.5387882422820057,19.734666046113784,0.021634849711517162,0.005405776854794153,0.0030480384022311996,-1,-1,50.99450872188028,-12.11,-4,0.0,0.0,104.5,0.329383314,0.491164805,0.0,medium,0
4/26/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.535,48.0,0.5387882422820057,19.734666046113784,0.021634849711517162,0.005405776854794153,0.0030480384022311996,-1,-1,50.99450872188028,-12.11,-5,0.0,0.0,113.9,0.329383314,0.491164805,0.0,medium,0
4/26/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.535,48.0,0.5387882422820057,19.734666046113784,0.021634849711517162,0.005405776854794153,0.0030480384022311996,-1,-1,50.99450872188028,-12.11,-5,0.0,0.0,113.9,0.329383314,0.491164805,0.0,medium,0
4/26/2019,SUBUR TIASA HOLDINGS BHD,6904,Main Market,Industrial Products & Services ,0.535,48.0,0.5387882422820057,19.734666046113784,0.021634849711517162,0.005405776854794153,0.0030480384022311996,-1,-1,50.99450872188028,-12.11,-5,0.0,0.0,113.9,0.329383314,0.491164805,0.0,medium,0
4/11/2019,SUMATEC RESOURCES BHD,1201,Main Market,Energy ,0.01,1797889.0,0.009368925451738362,59.40067684933784,0.004754580099368797,0.0004537751260619352,0.00029960157494661043,1,-1,54.426149195618336,-0.06,-16,0.0,0.0,42.5,0.475461924,0.906439297,0.0,medium,0
4/11/2019,SUMATEC RESOURCES BHD,1201,Main Market,Energy ,0.01,1797889.0,0.009368925451738362,59.40067684933784,0.004754580099368797,0.0004537751260619352,0.00029960157494661043,1,-1,54.426149195618336,-0.06,-16,0.0,0.0,42.5,0.475461924,0.906439297,0.0,medium,0
4/11/2019,SUMATEC RESOURCES BHD,1201,Main Market,Energy ,0.01,1797889.0,0.009368925451738362,59.40067684933784,0.004754580099368797,0.0004537751260619352,0.00029960157494661043,1,-1,54.426149195618336,-0.06,-8,0.0,0.0,21.3,0.475461924,0.906439297,0.0,medium,0
4/11/2019,SUMATEC RESOURCES BHD,1201,Main Market,Energy ,0.01,1797889.0,0.009368925451738362,59.40067684933784,0.004754580099368797,0.0004537751260619352,0.00029960157494661043,1,-1,54.426149195618336,-0.06,-8,0.0,0.0,21.3,0.475461924,0.906439297,0.0,medium,0
4/12/2019,SUMATEC RESOURCES BHD,1201,Main Market,Energy ,0.01,50814.0,0.009483666278695024,56.51915151803379,0.0047721100922710254,0.0004688872536919575,0.00033345871069567984,1,-1,54.42614919561834,-0.06,-16,0.0,0.0,42.5,0.475461924,0.906439297,0.0,medium,0
4/12/2019,SUMATEC RESOURCES BHD,1201,Main Market,Energy ,0.01,50814.0,0.009483666278695024,56.51915151803379,0.0047721100922710254,0.0004688872536919575,0.00033345871069567984,1,-1,54.42614919561834,-0.06,-16,0.0,0.0,42.5,0.475461924,0.906439297,0.0,medium,0
4/12/2019,SUMATEC RESOURCES BHD,1201,Main Market,Energy ,0.01,50814.0,0.009483666278695024,56.51915151803379,0.0047721100922710254,0.0004688872536919575,0.00033345871069567984,1,-1,54.42614919561834,-0.06,-8,0.0,0.0,21.3,0.475461924,0.906439297,0.0,medium,0
4/12/2019,SUMATEC RESOURCES BHD,1201,Main Market,Energy ,0.01,50814.0,0.009483666278695024,56.51915151803379,0.0047721100922710254,0.0004688872536919575,0.00033345871069567984,1,-1,54.42614919561834,-0.06,-8,0.0,0.0,21.3,0.475461924,0.906439297,0.0,medium,0
4/15/2019,SUMATEC RESOURCES BHD,1201,Main Market,Energy ,0.01,76618.0,0.00957754513711411,53.84344942468003,0.0047883879428230955,0.0004753837952403573,0.0003618437276046153,1,-1,54.42614919561834,-0.06,-16,0.0,0.0,42.5,0.475461924,0.906439297,0.0,medium,1
4/15/2019,SUMATEC RESOURCES BHD,1201,Main Market,Energy ,0.01,76618.0,0.00957754513711411,53.84344942468003,0.0047883879428230955,0.0004753837952403573,0.0003618437276046153,1,-1,54.42614919561834,-0.06,-16,0.0,0.0,42.5,0.475461924,0.906439297,0.0,medium,1
4/15/2019,SUMATEC RESOURCES BHD,1201,Main Market,Energy ,0.01,76618.0,0.00957754513711411,53.84344942468003,0.0047883879428230955,0.0004753837952403573,0.0003618437276046153,1,-1,54.42614919561834,-0.06,-8,0.0,0.0,21.3,0.475461924,0.906439297,0.0,medium,1
4/15/2019,SUMATEC RESOURCES BHD,1201,Main Market,Energy ,0.01,76618.0,0.00957754513711411,53.84344942468003,0.0047883879428230955,0.0004753837952403573,0.0003618437276046153,1,-1,54.42614919561834,-0.06,-8,0.0,0.0,21.3,0.475461924,0.906439297,0.0,medium,1
4/17/2019,SUMATEC RESOURCES BHD,1201,Main Market,Energy ,0.015,659880.0,0.01056344602127518,51.358868909422974,0.0048035030897643025,0.0008739165979322339,0.000464258301670139,1,-1,64.31330033687274,-0.06,-16,0.0,0.0,42.5,0.475461924,0.906439297,0.0,medium,0
4/17/2019,SUMATEC RESOURCES BHD,1201,Main Market,Energy ,0.015,659880.0,0.01056344602127518,51.358868909422974,0.0048035030897643025,0.0008739165979322339,0.000464258301670139,1,-1,64.31330033687274,-0.06,-16,0.0,0.0,42.5,0.475461924,0.906439297,0.0,medium,0
4/17/2019,SUMATEC RESOURCES BHD,1201,Main Market,Energy ,0.015,659880.0,0.01056344602127518,51.358868909422974,0.0048035030897643025,0.0008739165979322339,0.000464258301670139,1,-1,64.31330033687274,-0.06,-8,0.0,0.0,21.3,0.475461924,0.906439297,0.0,medium,0
4/17/2019,SUMATEC RESOURCES BHD,1201,Main Market,Energy ,0.015,659880.0,0.01056344602127518,51.358868909422974,0.0048035030897643025,0.0008739165979322339,0.000464258301670139,1,-1,64.31330033687274,-0.06,-8,0.0,0.0,21.3,0.475461924,0.906439297,0.0,medium,0
4/19/2019,SUMATEC RESOURCES BHD,1201,Main Market,Energy ,0.01,10050.0,0.010461001290134239,49.05175843096999,0.0048175385833525665,0.0007773378353924526,0.0005268742084146017,-1,-1,52.13311707488055,-0.06,-16,0.0,0.0,42.5,0.475461924,0.906439297,0.0,medium,0
4/19/2019,SUMATEC RESOURCES BHD,1201,Main Market,Energy ,0.01,10050.0,0.010461001290134239,49.05175843096999,0.0048175385833525665,0.0007773378353924526,0.0005268742084146017,-1,-1,52.13311707488055,-0.06,-16,0.0,0.0,42.5,0.475461924,0.906439297,0.0,medium,0
4/19/2019,SUMATEC RESOURCES BHD,1201,Main Market,Energy ,0.01,10050.0,0.010461001290134239,49.05175843096999,0.0048175385833525665,0.0007773378353924526,0.0005268742084146017,-1,-1,52.13311707488055,-0.06,-8,0.0,0.0,21.3,0.475461924,0.906439297,0.0,medium,0
4/19/2019,SUMATEC RESOURCES BHD,1201,Main Market,Energy ,0.01,10050.0,0.010461001290134239,49.05175843096999,0.0048175385833525665,0.0007773378353924526,0.0005268742084146017,-1,-1,52.13311707488055,-0.06,-8,0.0,0.0,21.3,0.475461924,0.906439297,0.0,medium,0
4/22/2019,SUMATEC RESOURCES BHD,1201,Main Market,Energy ,0.01,68716.0,0.010377182873746196,46.90944155812078,0.004473428684541669,0.0006928121629137928,0.00056006179931444,-1,-1,52.13311707488055,-0.06,-16,0.0,0.0,42.5,0.475461924,0.906439297,0.0,medium,0
4/22/2019,SUMATEC RESOURCES BHD,1201,Main Market,Energy ,0.01,68716.0,0.010377182873746196,46.90944155812078,0.004473428684541669,0.0006928121629137928,0.00056006179931444,-1,-1,52.13311707488055,-0.06,-16,0.0,0.0,42.5,0.475461924,0.906439297,0.0,medium,0
4/22/2019,SUMATEC RESOURCES BHD,1201,Main Market,Energy ,0.01,68716.0,0.010377182873746196,46.90944155812078,0.004473428684541669,0.0006928121629137928,0.00056006179931444,-1,-1,52.13311707488055,-0.06,-8,0.0,0.0,21.3,0.475461924,0.906439297,0.0,medium,0
4/22/2019,SUMATEC RESOURCES BHD,1201,Main Market,Energy ,0.01,68716.0,0.010377182873746196,46.90944155812078,0.004473428684541669,0.0006928121629137928,0.00056006179931444,-1,-1,52.13311707488055,-0.06,-8,0.0,0.0,21.3,0.475461924,0.906439297,0.0,medium,0
4/23/2019,SUMATEC RESOURCES BHD,1201,Main Market,Energy ,0.01,43845.0,0.010308604169428706,47.15230225053442,0.004511040921360121,0.0006186930501408967,0.0005717880494797313,-1,-1,52.13311707488055,-0.06,-16,0.0,0.0,42.5,0.475461924,0.906439297,0.0,medium,0
4/23/2019,SUMATEC RESOURCES BHD,1201,Main Market,Energy ,0.01,43845.0,0.010308604169428706,47.15230225053442,0.004511040921360121,0.0006186930501408967,0.0005717880494797313,-1,-1,52.13311707488055,-0.06,-16,0.0,0.0,42.5,0.475461924,0.906439297,0.0,medium,0
4/23/2019,SUMATEC RESOURCES BHD,1201,Main Market,Energy ,0.01,43845.0,0.010308604169428706,47.15230225053442,0.004511040921360121,0.0006186930501408967,0.0005717880494797313,-1,-1,52.13311707488055,-0.06,-8,0.0,0.0,21.3,0.475461924,0.906439297,0.0,medium,0
4/23/2019,SUMATEC RESOURCES BHD,1201,Main Market,Energy ,0.01,43845.0,0.010308604169428706,47.15230225053442,0.004511040921360121,0.0006186930501408967,0.0005717880494797313,-1,-1,52.13311707488055,-0.06,-8,0.0,0.0,21.3,0.475461924,0.906439297,0.0,medium,0
4/24/2019,SUMATEC RESOURCES BHD,1201,Main Market,Energy ,0.01,39838.0,0.010252494320441669,47.3778157506328,0.004545966569834399,0.0005535718871405842,0.000568144817011902,-1,1,52.13311707488055,-0.06,-16,0.0,0.0,42.5,0.475461924,0.906439297,0.0,medium,0
4/24/2019,SUMATEC RESOURCES BHD,1201,Main Market,Energy ,0.01,39838.0,0.010252494320441669,47.3778157506328,0.004545966569834399,0.0005535718871405842,0.000568144817011902,-1,1,52.13311707488055,-0.06,-16,0.0,0.0,42.5,0.475461924,0.906439297,0.0,medium,0
4/24/2019,SUMATEC RESOURCES BHD,1201,Main Market,Energy ,0.01,39838.0,0.010252494320441669,47.3778157506328,0.004545966569834399,0.0005535718871405842,0.000568144817011902,-1,1,52.13311707488055,-0.06,-8,0.0,0.0,21.3,0.475461924,0.906439297,0.0,medium,0
4/24/2019,SUMATEC RESOURCES BHD,1201,Main Market,Energy ,0.01,39838.0,0.010252494320441669,47.3778157506328,0.004545966569834399,0.0005535718871405842,0.000568144817011902,-1,1,52.13311707488055,-0.06,-8,0.0,0.0,21.3,0.475461924,0.906439297,0.0,medium,0
4/25/2019,SUMATEC RESOURCES BHD,1201,Main Market,Energy ,0.01,11259.0,0.010206586262179547,47.587221143581296,0.004578397529131942,0.0004962425214036937,0.0005537643578902603,-1,1,52.13311707488055,-0.06,-16,0.0,0.0,42.5,0.475461924,0.906439297,0.0,medium,1
4/25/2019,SUMATEC RESOURCES BHD,1201,Main Market,Energy ,0.01,11259.0,0.010206586262179547,47.587221143581296,0.004578397529131942,0.0004962425214036937,0.0005537643578902603,-1,1,52.13311707488055,-0.06,-16,0.0,0.0,42.5,0.475461924,0.906439297,0.0,medium,1
4/25/2019,SUMATEC RESOURCES BHD,1201,Main Market,Energy ,0.01,11259.0,0.010206586262179547,47.587221143581296,0.004578397529131942,0.0004962425214036937,0.0005537643578902603,-1,1,52.13311707488055,-0.06,-8,0.0,0.0,21.3,0.475461924,0.906439297,0.0,medium,1
4/25/2019,SUMATEC RESOURCES BHD,1201,Main Market,Energy ,0.01,11259.0,0.010206586262179547,47.587221143581296,0.004578397529131942,0.0004962425214036937,0.0005537643578902603,-1,1,52.13311707488055,-0.06,-8,0.0,0.0,21.3,0.475461924,0.906439297,0.0,medium,1
4/26/2019,SUMATEC RESOURCES BHD,1201,Main Market,Energy ,0.015,47788.0,0.011078116032692356,47.78166900846204,0.004608511991336803,0.0008445315650981115,0.0006119177993318306,1,-1,62.43766651016479,-0.06,-16,0.0,0.0,42.5,0.475461924,0.906439297,-0.5,medium,0
4/26/2019,SUMATEC RESOURCES BHD,1201,Main Market,Energy ,0.015,47788.0,0.011078116032692356,47.78166900846204,0.004608511991336803,0.0008445315650981115,0.0006119177993318306,1,-1,62.43766651016479,-0.06,-16,0.0,0.0,42.5,0.475461924,0.906439297,-0.5,medium,0
4/26/2019,SUMATEC RESOURCES BHD,1201,Main Market,Energy ,0.015,47788.0,0.011078116032692356,47.78166900846204,0.004608511991336803,0.0008445315650981115,0.0006119177993318306,1,-1,62.43766651016479,-0.06,-8,0.0,0.0,21.3,0.475461924,0.906439297,-0.5,medium,0
4/26/2019,SUMATEC RESOURCES BHD,1201,Main Market,Energy ,0.015,47788.0,0.011078116032692356,47.78166900846204,0.004608511991336803,0.0008445315650981115,0.0006119177993318306,1,-1,62.43766651016479,-0.06,-8,0.0,0.0,21.3,0.475461924,0.906439297,-0.5,medium,0
4/11/2019,SUNSURIA BERHAD,3743,Main Market,Property ,0.64,100.0,0.6532690086933134,38.71066452453785,0.022672402245846275,0.0038801015270240047,0.007867428763309333,-1,1,44.39710068562256,11.45,6,0.0,0.0,519.2,0.17280409600000002,0.208903471,0.0,medium,0
4/12/2019,SUNSURIA BERHAD,3743,Main Market,Property ,0.635,102.0,0.6499473707490746,36.89884625332974,0.0214100877997144,0.002074528372682183,0.006708848685183903,-1,1,43.14668402778434,11.45,6,0.0,0.0,519.2,0.17280409600000002,0.208903471,0.450096404,medium,1
4/15/2019,SUNSURIA BERHAD,3743,Main Market,Property ,0.66,962.0,0.6517751215219701,35.83058708657683,0.02202365295687766,0.002630566176286986,0.00589319218340452,1,1,50.633350431074845,11.45,6,0.0,0.0,519.2,0.17280409600000002,0.208903471,0.0,medium,0
4/17/2019,SUNSURIA BERHAD,3743,Main Market,Property ,0.62,16.0,0.6459978266997938,34.39687333356021,0.023307677745672117,-0.00015465282289783833,0.004683623182144049,-1,1,41.26928758365746,11.45,6,0.0,0.0,519.2,0.17280409600000002,0.208903471,0.0,medium,1
