extracted_code,extracted_date,news
0090,2019-02-25,KLCI slips as index-linked counters weigh
0090,2019-02-25,"Trading ideas: MISC, Malakoff, Petra Energy, Dayang, Tune Protect"
0090,2019-02-25,蓝筹股下滑 拖累马股走低
0090,2019-03-06,半導體銷售終結29連漲　上半年走軟 全年續成長
0090,2019-03-29,科技領域下半年迎春天　聚焦外包封裝測試業者
0091,2019-03-15,市场情绪保持谨慎 马股半天小升0.16%
0091,2019-03-15,"KLCI ticks up 0.16%, sentiment stays wary"
0091,2019-03-08,Daya Materials given more time until Aug 27 to submit its regulatory plan
0091,2019-03-05,创合购印尼电力公司告吹
0091,2019-03-05,马股失守1700点
0091,2019-04-10,"FGV Holdings, G3 Global, London Biscuits, MAHB, MHB, Vizione Holdings and Daya Materials"
0091,2019-03-01,Quick take: Daya plunges 50% in early trade
0091,2019-04-10,Lim Thean Shiang redesignated as chairman of Daya Materials
0091,2019-03-01,PublicInvest: Legal cases against Daya Materials ‘no great surprise’
0091,2019-04-11,KLCI drops 0.69% to lowest level in 3 years
0091,2019-04-18,还不起车贷 达雅子公司遭追讨近12万
0091,2019-04-18,Daya’s subsidiary defaults on bank facilities
0091,2019-04-18,"Daya unit gets demand, repossession notices"
0091,2019-04-17,FBM KLCI stays in the red amid FTSE Russell downgrade concerns
0091,2019-04-17,"KLCI, ringgit fall on fears of exclusion from global bond index"
0091,2019-04-11,马股跌15.23点·写2年新低
0091,2019-04-11,FBM KLCI remains in negative territory
0091,2019-04-11,国能急挫3.50%·马股休市跌11.35点
0091,2019-04-29,本地情绪转淡 马股跌0.25%
0091,2019-04-29,KLCI down 0.31% in line with regional markets
0091,2019-04-11,马股跌至3年新低
0091,2019-04-11,"TNB drags on KLCI, oil prices fall on slowing outlook"
0091,2019-04-11,区域股市稍事歇息 马股跌0.35%
0091,2019-04-11,KLCI dips 0.35% as regional markets pause
0091,2019-04-11,"Quick take: Daya active, jumps 50% in early trade"
0091,2019-04-26,达雅无法呈财报·或停牌
0091,2019-04-29,KLCI falls 0.25% as local sentiment turns tepid
0094,2019-04-03,"KLCI up 0.37% as Public Bank, Top Glove lift"
0094,2019-04-03,大众银行顶级手套走高 带动马股涨0.37%
0094,2019-03-29,"KLCI pares gains, down 44 points in 1Q19"
0094,2019-03-29,马股回吐涨幅 今年首季跌44点
0095,2019-02-26,"Insider Moves: Utusan Melayu (Malaysia) Bhd, TFP Solutions Bhd, Asia Media Group Bhd, XingHe Holdings Bhd, Cahya Mata Sarawak Bhd, Kronologi Asia Bhd"
0096,2019-03-21,Nexgram's auditor resigns
0096,2019-04-04,叶绍利调任亿丰董事经理
0097,2019-04-02,"KLCI closes higher as positive US, China factory data eases slowdown worries"
0097,2019-04-02,与区域股市同步走高 马股上扬0.34%
0097,2019-04-02,"KLCI pares gains, up 0.34% in line with region advance"
0097,2019-04-03,科技股前景黯淡‧2月半导体销售挫10.6%
0097,2019-04-23,"KLCI edges up as Tenaga, select blue chips lift"
0097,2019-04-18,Local fund buying helps KLCI recoup early losses
0097,2019-04-16,美基金经理：经济正面‧看好债市 唱淡马股
0097,2019-04-12,区域股市回落 马股小涨0.16%
0097,2019-04-12,国能上扬带动马股回弹
0097,2019-04-12,KLCI rebounds 0.12% as Tenaga lifts
0097,2019-04-05,"Public Bank continues to weigh on KLCI, Scomi in focus"
0097,2019-03-13,"KLCI reverses loss as Public Bank, CIMB lift"
0097,2019-03-13,银行股走高 提振马股止跌回扬
0097,2019-03-19,"Profit taking of telcos, Genting sends KLCI into the red"
0097,2019-03-22,"KLCI bucks regional trend, dips 0.16%"
0097,2019-03-22,马股逆市跌0.16%
0097,2019-03-27,伟特购德国公司
0097,2019-04-02,KLCI rises 0.51% as Petronas-linked stocks lift
0097,2019-04-02,国油相关股项走高 提振马股升0.51%
0097,2019-04-03,下跌股:伟特机构RM6.96支撑
0097,2019-03-08,未來銷售料持續成長　偉特股價漲勢受侷限
0097,2019-03-07,KLCI trends lower as momentum indicators stay bearish
0097,2019-03-08,"Bursa cautious, banks and Digi help shore up KLCI"
0097,2019-03-13,KLCI drifts lower as select blue chips weigh
0097,2019-03-04,2018年末季业绩疲弱 拖累马股无法突破1700点
0097,2019-03-04,"KLCI stays below 1,700 on tepid sentiment after poor 4Q18 corporate earnings"
0097,2019-03-06,"KLCI struggles to breach 1,690 level as sentiment remains wary"
0097,2019-03-06,情绪仍然保持谨慎 马股奋力突破1690水平
0097,2019-04-25,"Vitrox 1Q profit up 16%, declares 4 sen dividend"
0097,2019-04-26,"Trading ideas: Dutch Lady, Syarikat Takaful, Vitrox, Alam Maritim, Nestle, PetDag"
0097,2019-04-30,政府改弦易辙救经济‧麦格理：马股年杪上看1800
0097,2019-04-29,"Malaysia's stock market might turn a corner soon, Macquarie says"
0097,2019-04-26,Uninspiring start for Bursa as key Asian markets subdued
0098,2019-03-12,LTH sells 3m Bahvest Resources as shares surge
0098,2019-03-04,"Aturmaju, Bahvest, Dayang, Favco, FIHB, KSSC, Mulpha, Naim, Pantech, Pecca, Petra Energy, Perdana Petroleum, T7 Global, Yoong Onn"
0098,2019-02-27,Bahvest stages turnaround in Q3 on revenue surge
0099,2019-03-05,现金占总资产超33％·希世康失清真股资格
0099,2019-03-05,马股收低
0099,2019-03-06,马股险守1685点
0099,2019-03-06,Scicom’s balance sheet seen to be strong to support dividend yield
0101,2019-03-04,"KLCI to extend sideways consolidation, hurdle at 1,710"
0101,2019-03-01,"Dolphin, VS Industry, OCR, KNM, Yinson, Majuperak, TMC and Sentoria"
0101,2019-03-18,Building trust is not just the CEO’s job
0101,2019-03-01,TMC Life receives RM300m loan from Maybank
0101,2019-03-14,"Thomson Medical in MoU with Brigham Health, Dana-Farber Cancer Institute"
0101,2019-04-17,Fertility the ‘beating heart’ of TMC’s growth
0101,2019-04-23,"Ekovest, IWCity, Daibochi, Gadang, Impiana, PLS, TMC Life Sciences, Velesto, Vstecs"
0101,2019-04-24,TMC to bank on women and children healthcare
0101,2019-04-24,TMC Life sees rise in FY19 earnings on higher hospital occupancy rate
0101,2019-04-26,TMC生命科学次季多赚30%
0101,2019-04-26,"Eupe, G3 Global, TMC Life Sciences, Rimbunan Sawit, Seremban Enggineering, BIMB, Astral Asia"
0102,2019-03-07,"Trading ideas: Vertice, N2N Connect, Rex Industry, RHB Bank"
0102,2019-03-07,"AmInvestment mmaintains buy on N2N, TP at RM1.18"
0102,2019-03-06,"Vertice, GPA, N2N, RHB and Rex Industry"
0102,2019-03-06,N2N inks MoU with substantial shareholder to set up digital asset exchange business
0102,2019-03-06,An opportune time for N2N Connect
0102,2019-03-07,"N2N Connect active, up 2.76% on digital asset exchange biz plan"
0102,2019-03-07,Quick take: N2N’s shares rise 3.8% after MoU
0102,2019-03-25,ConnectCounty再次将业务多元化
0102,2019-03-25,"ConnectCounty diversifying its business, again"
0102,2019-03-08,ConnectCounty announces boardroom changes
0102,2019-03-08,N2N seen to gain from leading position in online trading solutions
0102,2019-03-07,数字资产交易平台计划带动 联圣扬升2.76%
0102,2019-04-03,Ekuinas divests equity interest in TPA service providers to Sumitomo
0102,2019-04-02,Cover Story: Building Asia’s first digital asset exchange
0102,2019-03-28,"Off-Market Trades: ConnectCounty Holdings Bhd, Tiger Synergy Bhd, Securemetric Bhd, Bertam Alliance Bhd, Marco Holdings Bhd"
0102,2019-04-04,Ekuinas divests entire stake in MediExpress and PMCare
0102,2019-04-04,ACE Holdings to return RM814 million to investors due to disclosure of false information
0102,2019-04-06,"私配存误导资讯
ACE需回退投资者8.14亿"
0102,2019-04-22,"China, Japan a step closer to cross list exchange-traded funds"
0102,2019-04-23,China and Japan a step closer to cross-list ETFs
0103,2019-04-10,FGV控股传私有化大热‧马股半天跌4.69点
0103,2019-04-10,"10配50送1凭单
MNC发优先股筹7539万"
0103,2019-04-10,林刚河概念股抢眼‧马股全天跌2.48点
0103,2019-04-10,MNC无线 拟发行逾37亿优先股
0103,2019-03-28,製造業投資創新高　長期提振經濟成長
0104,2019-04-05,区域股市涨跌互见 马股仍处于跌势
0104,2019-04-05,KLCI remains in negative zone as regional markets stay mixed
0104,2019-04-05,"KLCI gets off to a muted start, tracking regional markets"
0104,2019-03-07,震科9订单值4610万
0104,2019-02-28,震科攫4610万订单
0104,2019-02-26,Genetec secures orders worth RM46.1 mil
0104,2019-02-28,震科反弹迈向RM2.06/敏源
0106,2019-03-26,KLCI stages mild recovery amid mixed Asian markets
0106,2019-03-26,KLCI struggles to stay afloat amid shaky regional markets
0106,2019-03-26,"Rexit bags five-year deal to develop, operate mySalam portal for Great Eastern Takaful"
0106,2019-03-26,"George Kent, Scomi Energy, Permaju, OCR, Hai-O, Rexit, Sapura Resources, Bio Osmo, Sapura Energy and Sig Gases"
0106,2019-03-26,亚股回升·马股在1650点挣扎
0106,2019-03-26,区域股市欠稳 马股处于窄幅波动
0106,2019-03-25,"Rexit bags 5-year deal to develop, operate mySalam portal for Great Eastern Takaful"
0106,2019-03-26,力事获5年外包合约
0107,2019-03-23,"售菲律宾子公司62%
育式培料进账438万"
0107,2019-04-24,一度突破1640点 马股升幅收窄
0107,2019-04-24,"KLCI pares gains after breaching 1,640 level"
0107,2019-03-11,The Week Ahead: Brexit and new Trump-Xi date in focus as parliament reconvenes
0107,2019-04-15,Quick take: Eduspec shares jump 50%; trading volume surges
0107,2019-04-15,"KLCI turns more bullish as trade, economic tensions ease"
0107,2019-04-15,"Positive regional, ECRL vibes lift KLCI"
0107,2019-04-15,亚股ECRL提振马股走高
0107,2019-04-15,育式培控股 价量无故齐涨
0107,2019-04-16,Stock With Momentum: Eduspec Holdings
0107,2019-04-15,"Eduspec, GPA, Success, SMTrack, Yilai, MKH, AHB"
0108,2019-03-04,外围不明朗 本地政治波动马股短期攀升无力
0108,2019-03-08,拟进军亚太数码交易所·联圣一度涨4%
0108,2019-03-08,"联圣
交易平台方案领头羊"
0108,2019-03-07,拉法基马狂飙遭质询·马股全天窄幅游走
0108,2019-03-07,毕达良涨12仙·马股窄幅波动
0108,2019-03-07,联圣洽设数码交易所
0109,2019-04-15,Stock With Momentum: SC Estate Builder
0111,2019-04-17,K-One looking to the cloud for a pot of gold
0111,2019-04-22,乘科技大势‧企文双头马车并进
0116,2019-02-26,"Asian shares take a breather, pound at 4-week high"
0116,2019-04-23,Housing DG: Overhang probably too strong a word
0116,2019-04-23,"Urgent need for a government-led big data system, say industry experts"
0116,2019-04-22,"Focus Lumber may rebound higher, says RHB Retail Research"
0116,2019-04-12,CMS confident of getting job extension
0116,2019-04-11,Cahya Mata Sarawak confident of continuing road maintenance concessions
0116,2019-04-02,Global gold demand seen rising to four-year high
0116,2019-03-12,Everyday Matters: Do not squander this moment
0116,2019-03-01,Politics and Policy: Deliver or be dumped
0116,2019-02-28,Focus Lumber
0116,2019-02-25,"Focus Lumber may rebound further, RHB Retail Research"
0116,2019-04-29,"Sunsuria, KPS, Focus Point, CCM, Rsawit, PLS"
0116,2019-04-30,"Ringgit to move in range of 4.1247 – 4.1378 against USD today, says AmBank Research"
0117,2019-04-09,"Malaysia, Singapore to suspend border rail link"
0117,2019-04-08,"Malaysia, Singapore working on agreement to further suspend border rail link"
0117,2019-04-01,大马要求再展延柔新捷运系统
0117,2019-04-02,M’sia asks for more time again for Johor-S’pore RTS link
0118,2019-03-12,Trive to acquire 60% stake in Menara Persoft for RM17.36m
0119,2019-04-19,"Possible For Bottom Fishing in AppAsia, says PublicInvest Research"
0122,2019-03-15,"KLCI drifts lower, select blue chips weigh"
0127,2019-03-12,科技領域穨勢續籠罩　封裝測試業前景不妙
0127,2019-03-21,捷銨科技上挑RM1.34/敏源
0127,2019-03-26,JHM enters MoU for aerospace product supply chain
0127,2019-03-27,捷铵为UACE提供装配服务
0127,2019-03-28,Aerospace venture seen as a game changer for JHM
0127,2019-04-02,JHM buys factory in Kedah to expand capacity
0127,2019-04-02,"Avillion, Sime Darby, Pentamaster, Sanbumi, PetChem and JHM"
0127,2019-04-03,"Trading ideas: Sime Darby, Pentamaster, Sanbumi, JHM"
0127,2019-04-04,"捷銨科技1660万
吉打买厂增产能"
0128,2019-03-25,Frontken sees further growth after record years
0128,2019-04-01,"HLIB Research cuts 2019 year-end target for FBM KLCI to 1,710"
0128,2019-03-29,马股半天扬0.46% 年内挫41.8点
0128,2019-03-29,"KLCI up 0.46%, down 41.8 points year-to-date"
0128,2019-03-09,前研科技迈向RM1.11/敏源
0128,2019-03-06,MYEG服务飙涨10.89%·马股开低走升
0128,2019-03-06,技术面前景看俏 提振前沿科技交投活络
0128,2019-04-17,"Frontken advances 8.6%, biggest move of 2019"
0128,2019-04-17,本地基金进场扶盘‧马股险守1620点
0128,2019-04-23,"Frontken 1Q net profit more than doubles on improved revenue, forex gain"
0128,2019-04-03,买平静号 云顶成焦点 ‧ 马股中午休市走高9.02点
0128,2019-03-06,区域股市保持谨慎 马股仍低于1700点
0128,2019-03-25,前研科技看好油气业 冀涉足边佳兰RAPID
0128,2019-04-24,油气半导体贡献+外汇盈余·前研科技首季多赚1.4倍
0128,2019-04-24,Frontken’s 1Q profit more than doubles to RM15.04m
0128,2019-04-24,首季净利大涨 提振前沿科技扬2.29%
0128,2019-04-24,Frontken gains 2.29% on firm 1Q earnings
0128,2019-04-23,"Nestlé, Kerjaya Prospek, Sime Darby, Frontken, Salcon, United Plantations, MSM, Cycle & Carriage, Ekovest and Sinotop"
0128,2019-04-23,海外报捷外汇收益前研科技净利倍增
0128,2019-03-06,"Frontken may move higher, says RHB Retail Research"
0128,2019-03-06,"Frontken active, up 3.14% on positive technicals"
0128,2019-04-03,"KLCI gains 0.55% as Public Bank, Genting lift in line with regional uptrend"
0128,2019-03-29,放眼全球500强·顶级手套升1.78%·马股回扬
0128,2019-04-23,海外报捷外汇收益 前研科技净利倍增
0128,2019-04-03,大众银行云顶走高 提振马股扬0.55%
0128,2019-04-03,云顶大起25仙‧马股收高10.38点
0128,2019-04-04,前研科技挑战RM1.15/敏源
0128,2019-04-04,狮城涨赌场税·云顶挫2.16%·马股开高走低
0128,2019-03-06,"KLCI remains below 1,700 as regional markets stay cautious"
0128,2019-04-23,前沿科技首季净利劲扬逾一倍
0128,2019-04-25,科技联合获槟政府合约大涨·马股走低
0138,2019-04-12,"积极中国第三家AR
MyEG 910万入股上海亮风台"
0138,2019-04-11,MyEG makes third investment in Chinese-based firm
0138,2019-04-05,MYEG投资中科技公司
0138,2019-04-08,"KLCI reverses loss, ticks up in line with region"
0138,2019-04-12,多元资源力争2国际汽车品牌
0138,2019-04-07,MYEG大股东减7500万持股　
0138,2019-04-08,马股与区域股市同步上扬
0138,2019-04-08,Foreign selling on Bursa picks up steam
0138,2019-04-19,KLCI up 0.16% as regional markets stay mixed
0138,2019-04-05,MyEG to invest in China-based AI company Jingle Magic
0138,2019-04-04,"MyEG, Scomi Group, Petron, Pintaras Jaya, Sime Darby Property, Vizione and LTKM"
0138,2019-04-04,上升股:MyEG阻力RM1.64
0138,2019-04-04,"MyEG invests in China-based education tech group, Jingle Magic"
0138,2019-04-06,Asia Internet sells MyEG shares for RM103.5mil
0138,2019-04-15,MyEG overseas ops are expected to be profitable from this year
0138,2019-04-08,KLCI gets off to a muted start despite higher regional markets
0138,2019-04-29,"Lead Story: Adopt trading strategy, experts advise"
0138,2019-04-19,区域股市涨跌互见 马股小涨0.16%
0138,2019-04-06,"MyEG加码中国VR科技
610万入股Jingle Magic"
0138,2019-03-23,政府或落实亲商政策 中型股可关注
0138,2019-03-23,The rich became poorer by RM22bil
0138,2019-03-22,市场情绪转为谨慎 马股下滑0.31%
0138,2019-03-22,"KLCI pares loss, down 0.31% as sentiment turns wary"
0138,2019-03-22,MYEG大热·马股开高走低
0138,2019-03-22,"KLCI rebounds as banks retrace losses, Wall St performance lifts"
0138,2019-04-05,Asia Internet Holdings sells 75m MY EG shares for RM103.5m
0138,2019-04-05,"Trading ideas: MyEG, Pintaras Jaya, LTKM, Petron"
0138,2019-04-05,史格米狂飙·马股横摆
0138,2019-04-04,"Pharmaniaga, MyEG under scrutiny for monopolistic ways"
0138,2019-04-04,Monopoly watch: Govt to break up cartels
0138,2019-04-03,MYEG服务发马股价齐跌
0138,2019-03-26,阿玛达扬5.13%·马股开低
0138,2019-03-27,区域市场失去动力 拖累马股跌0.37%
0138,2019-03-27,KLCI dips 0.37% as regional markets lose steam
0138,2019-04-03,"MyEG, Pharmaniaga down after news of scrutiny by cabinet committee"
0138,2019-04-03,"Bernas, Puspakom, Pharmaniaga, MyEG under review by government"
0138,2019-04-03,"Bernas, Puspakom, Pharmaniaga, MyEG being scrutinised by cabinet committee on monopolies"
0138,2019-04-03,"Bernas, Puspakom, Pharmaniaga, MyEG being scrutinised by cabinet committee on monopolies — Saifuddin Nasution"
0138,2019-03-26,MYEG购兴重燃·马股走势低迷
0138,2019-03-26,技术面疲弱 马股回落
0138,2019-03-28,"KLCI pares loss, hovers just above 1,640 level"
